"ZCTA5CE10","AFFGEOID10","GEOID10","ALAND10","AWATER10","X","Y"
"47356","8600000US47356","47356","139527255","204916",-85.5053228120,40.0286918220
"33014","8600000US33014","33014","15983668","2690859",-80.3030373820,25.9042167220
"47357","8600000US47357","47357","90213547","1074517",-85.1496101080,39.7563052980
"51237","8600000US51237","51237","249747896","12058",-96.0006744310,43.3367237980
"60526","8600000US60526","60526","7111389","0",-87.8738954210,41.8318667920
"46764","8600000US46764","46764","88496836","420265",-85.6219420140,41.2219104890
"55935","8600000US55935","55935","141125284","50801",-92.1259339700,43.7489225840
"53156","8600000US53156","53156","83471135","1255380",-88.5907394980,42.8877181570
"37211","8600000US37211","37211","55367405","0",-86.7237081710,36.0671724150
"22408","8600000US22408","22408","118919265","2336597",-77.4451432500,38.2207620020
"31079","8600000US31079","31079","289713508","2611002",-83.4603699060,31.9408710170
"31081","8600000US31081","31081","91660556","219863",-84.2796403110,32.4145863640
"59102","8600000US59102","59102","38257054","0",-108.5801908600,45.7756708390
"47358","8600000US47358","47358","97889941","125421",-85.1107519720,40.0539438040
"56334","8600000US56334","56334","519618090","48870339",-95.3454955800,45.5833767540
"31084","8600000US31084","31084","686810","33459",-83.6055621420,31.9630030210
"52533","8600000US52533","52533","227610358","182619",-92.1525008620,41.0176218300
"47346","8600000US47346","47346","116640054","245921",-85.1628547440,39.9343547330
"33004","8600000US33004","33004","14781575","1580386",-80.1385990240,26.0578782590
"53167","8600000US53167","53167","552999","64618",-88.2252439910,42.7412418070
"57438","8600000US57438","57438","1213969524","28841767",-99.1623851280,45.0637176710
"27517","8600000US27517","27517","119051554","14964401",-79.0248365870,35.8502343620
"32967","8600000US32967","32967","107814368","3807836",-80.4611970000,27.7121772330
"49073","8600000US49073","49073","180566132","2284376",-85.1177441760,42.5773788330
"47338","8600000US47338","47338","72518018","627176",-85.3409024260,40.3399010720
"56310","8600000US56310","56310","185463564","10739455",-94.4433115990,45.6340595630
"52555","8600000US52555","52555","64699072","38012",-92.8152192630,40.6396750580
"56338","8600000US56338","56338","434643379","15861116",-93.8784137180,46.0087047720
"56340","8600000US56340","56340","127860014","8115",-94.4461372600,45.7559927920
"36375","8600000US36375","36375","315388414","1275575",-85.5388512110,31.0754858450
"56318","8600000US56318","56318","103353556","10907558",-94.6722874810,45.8544161380
"53168","8600000US53168","53168","91218011","1979870",-88.1314351180,42.5820169760
"58425","8600000US58425","58425","553984996","1836364",-98.1243189300,47.4561440380
"61611","8600000US61611","61611","105987110","23965834",-89.5356457170,40.7105157310
"52530","8600000US52530","52530","36663514","230084",-92.2919825880,40.9923148780
"56311","8600000US56311","56311","182964020","10696907",-95.8976420970,45.8972783770
"47340","8600000US47340","47340","138666100","274115",-85.1322800160,40.1811296000
"60938","8600000US60938","60938","131973912","180078",-87.9886526810,40.7732875460
"21787","8600000US21787","21787","148900402","629898",-77.1697919510,39.6733148100
"46582","8600000US46582","46582","147031190","6350549",-85.8546328230,41.2841404170
"41042","8600000US41042","41042","74202046","137027",-84.6527198660,39.0011516770
"64836","8600000US64836","64836","471665106","1908813",-94.2878776450,37.1874206530
"68850","8600000US68850","68850","675774511","3469635",-99.7364684360,40.8295597400
"07060","8600000US07060","07060","13113939","37136",-74.4216568170,40.6163454130
"30710","8600000US30710","30710","123053438","197212",-84.9174592000,34.9505953350
"59274","8600000US59274","59274","927463228","733953",-105.4788218300,47.8208649600
"30619","8600000US30619","30619","69128143","787064",-83.2410167040,33.8575302570
"51442","8600000US51442","51442","448285492","392146",-95.3583611690,42.0303804240
"60561","8600000US60561","60561","16146741","284319",-87.9824222100,41.7453916800
"01741","8600000US01741","01741","39560420","641489",-71.3512828250,42.5300120760
"48464","8600000US48464","48464","47950589","1968283",-83.4210317070,43.2190605930
"08226","8600000US08226","08226","17318280","15904667",-74.6015792730,39.2685947350
"63104","8600000US63104","63104","8949903","897412",-90.2126476960,38.6107594900
"04730","8600000US04730","04730","607717642","4658096",-67.9138930470,46.1323333010
"11722","8600000US11722","11722","18877399","0",-73.1949078350,40.7830587660
"14086","8600000US14086","14086","87745392","623501",-78.6290439210,42.9080948870
"10913","8600000US10913","10913","10694635","272602",-73.9555181750,41.0688509470
"44721","8600000US44721","44721","39827933","63649",-81.3283759910,40.8941106420
"44035","8600000US44035","44035","123681569","1283901",-82.1293893890,41.3651541120
"59275","8600000US59275","59275","985732964","31619578",-104.2048596100,48.8778010030
"59276","8600000US59276","59276","290568647","141904",-105.1849635900,48.9319488910
"56378","8600000US56378","56378","547476287","19135903",-94.9883407920,45.7227321780
"55987","8600000US55987","55987","413637297","21619201",-91.6346780740,43.9851946270
"30621","8600000US30621","30621","126341744","1727371",-83.4839787020,33.8044235300
"13156","8600000US13156","13156","77596698","3074650",-76.6605650770,43.3330058560
"68414","8600000US68414","68414","126307189","2791666",-95.6704374210,40.3046154310
"11792","8600000US11792","11792","25521132","7080506",-72.8304964730,40.9481801560
"08050","8600000US08050","08050","78825113","17023925",-74.2483433970,39.7064210010
"44140","8600000US44140","44140","11825077","6444600",-81.9314285820,41.4850855380
"97201","8600000US97201","97201","5260340","367580",-122.6897481800,45.5077713900
"17837","8600000US17837","17837","161378255","783133",-76.9485645770,40.9811032680
"16860","8600000US16860","16860","14765970","36702",-78.1706890290,40.9467526060
"31314","8600000US31314","31314","24459490","29779",-81.6318420250,31.8700859930
"47404","8600000US47404","47404","132835101","10062",-86.5896841280,39.2196250190
"31315","8600000US31315","31315","30920890","33348",-81.5901305950,31.8938198580
"55990","8600000US55990","55990","119863241","0",-92.2617544810,43.7322128270
"55991","8600000US55991","55991","141547386","2586118",-92.4192859320,44.2581488500
"30623","8600000US30623","30623","5596029","13165",-83.5360827010,33.7301414000
"60563","8600000US60563","60563","39297331","1173171",-88.1702142290,41.7997003360
"14824","8600000US14824","14824","58725422","8624",-76.7008687610,42.2670923290
"11557","8600000US11557","11557","5235448","370943",-73.6919265690,40.6374102560
"16401","8600000US16401","16401","147670072","992101",-80.4048686130,41.8811032170
"02896","8600000US02896","02896","61312819","2047147",-71.5508843110,41.9723995630
"37757","8600000US37757","37757","72945284","8907470",-84.1431400910,36.3016493930
"92305","8600000US92305","92305","258935670","35886",-116.8286753300,34.1632591940
"52639","8600000US52639","52639","99007054","18463315",-91.4564448030,40.5298428240
"63146","8600000US63146","63146","36107510","2969541",-90.4733132530,38.6984185400
"56379","8600000US56379","56379","234401059","2518861",-94.0844495490,45.6399289830
"42280","8600000US42280","42280","57129552","309187",-87.0991184280,36.9537602230
"55992","8600000US55992","55992","193580963","188510",-92.6821094020,44.3060542100
"48701","8600000US48701","48701","109753301","12883019",-83.5454328740,43.5860915160
"51445","8600000US51445","51445","327461311","411752",-95.4645511430,42.3244770800
"51447","8600000US51447","51447","90268945","0",-95.1959113040,41.7220950550
"57259","8600000US57259","57259","353733084","688328",-96.5658497240,44.9996127170
"59483","8600000US59483","59483","270589762","114295",-111.6992602400,47.4553252400
"44451","8600000US44451","44451","97082710","1552667",-80.8684866220,41.0812065470
"95356","8600000US95356","95356","58854173","429946",-121.0253265100,37.7203921700
"06777","8600000US06777","06777","41187871","2712353",-73.3397706640,41.6928714710
"32703","8600000US32703","32703","131563518","15906288",-81.5530021040,28.6706851870
"61041","8600000US61041","61041","154637231","273797",-90.3015868650,42.2761158480
"33035","8600000US33035","33035","53813289","846045",-80.3988289340,25.4173918120
"52640","8600000US52640","52640","188590090","43999",-91.2848738860,41.0997175910
"61042","8600000US61042","61042","172296383","37536",-89.5637315140,41.6876392040
"30625","8600000US30625","30625","117470233","8648509",-83.3377619270,33.5194925700
"60564","8600000US60564","60564","41609995","468102",-88.1985493750,41.7081982430
"48705","8600000US48705","48705","228929711","1291634",-83.6535968820,44.7008825790
"79003","8600000US79003","79003","102560396","64519",-100.0946572400,35.5800712530
"13783","8600000US13783","13783","296016909","13088188",-75.2647747510,41.9914029170
"18830","8600000US18830","18830","62514522","686853",-76.1074279450,41.9514215420
"61107","8600000US61107","61107","38402395","340640",-89.0032666600,42.2836562190
"62279","8600000US62279","62279","344845","3499",-90.1354142540,38.1512145800
"60511","8600000US60511","60511","77245632","35743",-88.5561493300,41.7578997400
"62839","8600000US62839","62839","190012017","420346",-88.4990389280,38.6651438660
"47714","8600000US47714","47714","20678499","14753",-87.5211164420,37.9575476130
"56381","8600000US56381","56381","392347264","30289018",-95.5499047320,45.5525170880
"63147","8600000US63147","63147","15194222","2295174",-90.2159171150,38.6954633390
"56382","8600000US56382","56382","188642795","5097866",-94.6109378900,45.9189231100
"56385","8600000US56385","56385","168024395","9289186",-95.2228693310,45.7051203930
"30628","8600000US30628","30628","124298527","1653275",-83.2126366910,34.0297263160
"51449","8600000US51449","51449","231509372","1435439",-94.7345006980,42.2681447080
"16434","8600000US16434","16434","162205284","266611",-79.6650392390,41.7938026980
"24604","8600000US24604","24604","10567094","3413",-81.5421353700,37.2099603770
"18017","8600000US18017","18017","41847678","320434",-75.3867086280,40.6596972520
"50264","8600000US50264","50264","174278007","21492",-93.7025901940,40.9013546500
"50128","8600000US50128","50128","75688825","209997",-94.2989975540,41.8508736800
"51004","8600000US51004","51004","212017028","831492",-95.9147240570,42.3760940760
"50582","8600000US50582","50582","53238456","333995",-94.3016334150,42.7950231880
"50057","8600000US50057","50057","52157438","26100",-93.1467987540,41.1782818970
"49220","8600000US49220","49220","73363296","669307",-84.3424519190,41.9946017280
"61047","8600000US61047","61047","172254229","0",-89.3958963630,42.1531428760
"56387","8600000US56387","56387","21954940","0",-94.2396939850,45.5328857140
"61050","8600000US61050","61050","24719218","0",-89.7341746290,42.4403140310
"30629","8600000US30629","30629","193638948","2640725",-83.1170945040,34.0790052110
"51453","8600000US51453","51453","223308351","30437",-94.5471236060,42.2694601490
"32668","8600000US32668","32668","314555522","1523401",-82.4903687720,29.2662644770
"18036","8600000US18036","18036","75884983","212281",-75.3859380070,40.5090131750
"16667","8600000US16667","16667","43914104","176756",-78.5310703000,40.1799090960
"33982","8600000US33982","33982","1135635605","28374932",-81.7689867410,26.9112488210
"33194","8600000US33194","33194","230028794","6645725",-80.6122869960,25.7201347940
"32206","8600000US32206","32206","15967358","3851970",-81.6384134680,30.3505577200
"30438","8600000US30438","30438","822331","8342",-82.0190499730,32.1640212750
"30310","8600000US30310","30310","22843901","19991",-84.4268915800,33.7266036030
"62549","8600000US62549","62549","20521981","31636",-88.8659116260,39.7705277570
"52641","8600000US52641","52641","548478790","3228164",-91.5871845480,40.9896780920
"61051","8600000US61051","61051","139433780","0",-89.7549363950,41.9827901420
"52644","8600000US52644","52644","111094475","0",-91.4149636710,41.0400018960
"52650","8600000US52650","52650","104290546","205324",-91.1572638710,40.9488846420
"60585","8600000US60585","60585","41401969","644013",-88.2241924320,41.6593711040
"35906","8600000US35906","35906","91409402","6155605",-86.0897566170,33.9318047270
"56003","8600000US56003","56003","113233708","986535",-94.0886360480,44.2127409870
"35045","8600000US35045","35045","308620068","817841",-86.6728477220,32.8070362900
"21037","8600000US21037","21037","44711484","12083145",-76.5442292230,38.9154624560
"01081","8600000US01081","01081","37594969","564877",-72.2309404550,42.0623433000
"64111","8600000US64111","64111","7051254","0",-94.5939251750,39.0575460080
"47454","8600000US47454","47454","327569089","918083",-86.4559162760,38.5176029240
"47841","8600000US47841","47841","171698519","733381",-87.1150340450,39.2750074640
"47345","8600000US47345","47345","76969145","373259",-85.0486420580,39.8910233000
"61054","8600000US61054","61054","102855816","0",-89.4495074320,42.0549337260
"47427","8600000US47427","47427","137967386","726446",-87.0149805020,39.2392986370
"59315","8600000US59315","59315","584606099","196848",-104.8623941000,47.4408677770
"47429","8600000US47429","47429","63846436","0",-86.6159263950,39.2733145160
"32669","8600000US32669","32669","268126061","11043051",-82.6045901820,29.6326399990
"60586","8600000US60586","60586","45422874","462476",-88.2334301890,41.5704596190
